name,medal,city,noc,year,sport,event,gender,height,weight
de GRAAF Sander,,Tokyo,NED,2020,Rowing,Men's Four Team,M,,
de GRASSE Andre,B,Tokyo,CAN,2020,Athletics,Men's 100m,M,,
de GRASSE Andre,G,Tokyo,CAN,2020,Athletics,Men's 200m,M,,
de GRASSE Andre,B,Tokyo,CAN,2020,Athletics,Men's 4 x 100m Relay Team,M,,
de HAITRE Vincent,,Tokyo,CAN,2020,Cycling Track,Men's Team Pursuit Team,M,,
de JESUS dos SANTOS Melanie,,Tokyo,FRA,2020,Artistic Gymnastics,Women's All-Around,F,,
de JESUS dos SANTOS Melanie,,Tokyo,FRA,2020,Artistic Gymnastics,Women's Vault,F,,
de JESUS dos SANTOS Melanie,,Tokyo,FRA,2020,Artistic Gymnastics,Women's Uneven Bars,F,,
de JESUS dos SANTOS Melanie,,Tokyo,FRA,2020,Artistic Gymnastics,Women's Balance Beam,F,,
de JESUS dos SANTOS Melanie,,Tokyo,FRA,2020,Artistic Gymnastics,Women's Floor Exercise,F,,
de JESUS dos SANTOS Melanie,,Tokyo,FRA,2020,Artistic Gymnastics,Women's Team,F,,
de JONG Roos,B,Tokyo,NED,2020,Rowing,Women's Double Sculls Team,F,,
de JONGE Mark,,Tokyo,CAN,2020,Canoe Sprint,Men's Kayak Single 200m,M,,
de JONGE Mark,,Tokyo,CAN,2020,Canoe Sprint,Men's Kayak Four 500m Team,M,,
de KERPEL Nicolas,G,Tokyo,BEL,2020,Hockey,Men Team,M,,
de KETELE Kenny,,Tokyo,BEL,2020,Cycling Track,Men's Omnium,M,,
de KETELE Kenny,,Tokyo,BEL,2020,Cycling Track,Men's Madison Team,M,,
de la CRUZ BAEZ Alexy Miguel,,Tokyo,DOM,2020,Boxing,Men's Feather (52-57kg),M,,
de la CRUZ CAPANI Jovana,,Tokyo,PER,2020,Athletics,Women's Marathon,F,,
de la CRUZ de PENA Bethania,,Tokyo,DOM,2020,Volleyball,Women Team,F,,
de la CRUZ Eglys Yahima,,Tokyo,CUB,2020,Shooting,10m Air Rifle Women,F,,
de la CRUZ Eglys Yahima,,Tokyo,CUB,2020,Shooting,50m Rifle 3 Positions Women,F,,
DE LA FUENTE Hernan,,Tokyo,ARG,2020,Football,Men Team,M,,
DE LA VEGA Pedro,,Tokyo,ARG,2020,Football,Men Team,M,,
de LANGE Tristan,,Tokyo,NAM,2020,Cycling Road,Men's Road Race,M,,
de LIEDEKERKE-MEIER Lara,,Tokyo,BEL,2020,Equestrian,Eventing Individual,F,,
de LIMA Jucilene Sales,,Tokyo,BRA,2020,Athletics,Women's Javelin Throw,F,,
de LOOF Catie,B,Tokyo,USA,2020,Swimming,Women's 4 x 100m Freestyle Relay Team,F,,
de los SANTOS NUNEZ Leonel,,Tokyo,DOM,2020,Boxing,Men's Light (57-63kg),M,,
de LUCA Marco,,Tokyo,ITA,2020,Athletics,Men's 50km Race Walk,M,,
de MARTE Jonathan,,Tokyo,ISR,2020,Baseball/Softball,Baseball Team,M,,
